,Protein,ENSG,UniProt,Source,Score,disease_id
597,ALDH9A1,ENSG00000143149,P49189,uniprot_swissprot,0.2974815574643256,MONDO_0005180
598,PRKD2,ENSG00000105287,Q9BZL6,uniprot_swissprot,0.2974815574643256,MONDO_0005180
599,FADS1,ENSG00000149485,O60427,uniprot_swissprot,0.2974815574643256,MONDO_0005180
600,HIF1A,ENSG00000100644,Q16665,uniprot_swissprot,0.29672500836701843,MONDO_0005180
601,PRKCZ,ENSG00000067606,Q05513,uniprot_swissprot,0.2966078244208639,MONDO_0005180
602,MCCC1,ENSG00000078070,Q96RQ3,uniprot_swissprot,0.29632538638665945,MONDO_0005180
603,SIK3,ENSG00000160584,Q9Y2K2,uniprot_swissprot,0.2956838747841522,MONDO_0005180
604,CDK8,ENSG00000132964,P49336,uniprot_swissprot,0.2956838747841522,MONDO_0005180
605,SERPINB6,ENSG00000124570,P35237,uniprot_swissprot,0.2956838747841522,MONDO_0005180
606,NECAP2,ENSG00000157191,Q9NVZ3,uniprot_swissprot,0.2956836638659051,MONDO_0005180
607,CDK5R2,ENSG00000171450,Q13319,uniprot_swissprot,0.29568356160271214,MONDO_0005180
608,PKN1,ENSG00000123143,Q16512,uniprot_swissprot,0.29568356160271214,MONDO_0005180
609,PCYT2,ENSG00000185813,Q99447,uniprot_swissprot,0.295374742453354,MONDO_0005180
610,COL18A1,ENSG00000182871,P39060,uniprot_swissprot,0.29514687512884163,MONDO_0005180
611,SRR,ENSG00000167720,Q9GZT4,uniprot_swissprot,0.2943466484053251,MONDO_0005180
612,MTHFS,ENSG00000136371,P49914,uniprot_swissprot,0.29389027704042536,MONDO_0005180
613,FRMD1,ENSG00000153303,Q8N878,uniprot_swissprot,0.29389027704042536,MONDO_0005180
614,ATPAF1,ENSG00000123472,Q5TC12,uniprot_swissprot,0.29389027704042536,MONDO_0005180
615,CRLS1,ENSG00000088766,Q9UJA2,uniprot_swissprot,0.29381295068508545,MONDO_0005180
616,PECAM1,ENSG00000261371,P16284,uniprot_swissprot,0.2927482527603272,MONDO_0005180
617,CAMK2N1,ENSG00000162545,Q7Z7J9,uniprot_swissprot,0.29253752412353357,MONDO_0005180
618,ANXA2,ENSG00000182718,P07355,uniprot_swissprot,0.2924181999021702,MONDO_0005180
619,CNR1,ENSG00000118432,P21554,uniprot_swissprot,0.2922829509880299,MONDO_0005180
620,SH3GLB2,ENSG00000148341,Q9NR46,uniprot_swissprot,0.29210148801462893,MONDO_0005180
621,DHPS,ENSG00000095059,P49366,uniprot_swissprot,0.2921013841032381,MONDO_0005180
622,SPEN,ENSG00000065526,Q96T58,uniprot_swissprot,0.29195121048923545,MONDO_0005180
623,CACNA1D,ENSG00000157388,Q01668,uniprot_swissprot,0.2909780963117091,MONDO_0005180
624,ADORA1,ENSG00000163485,P30542,uniprot_swissprot,0.2908614012734875,MONDO_0005180
625,TAF1,ENSG00000147133,P21675,uniprot_swissprot,0.2903855107014044,MONDO_0005180
626,RDH8,ENSG00000080511,Q9NYR8,uniprot_swissprot,0.2903175062591342,MONDO_0005180
627,MRPL16,ENSG00000166902,Q9NX20,uniprot_swissprot,0.29031730300528563,MONDO_0005180
628,SEH1L,ENSG00000085415,Q96EE3,uniprot_swissprot,0.29031730300528563,MONDO_0005180
629,TXNDC12,ENSG00000117862,O95881,uniprot_swissprot,0.2887977613895441,MONDO_0005180
630,SFT2D2,ENSG00000213064,O95562,uniprot_swissprot,0.2885377166729172,MONDO_0005180
631,SNTG1,ENSG00000147481,Q9NSN8,uniprot_swissprot,0.2885377166729172,MONDO_0005180
632,ULK3,ENSG00000140474,Q6PHR2,uniprot_swissprot,0.28853761142798084,MONDO_0005180
633,CACNA1C,ENSG00000151067,Q13936,uniprot_swissprot,0.28835273706295245,MONDO_0005180
634,SLC12A4,ENSG00000124067,Q9UP95,uniprot_swissprot,0.28806293466293487,MONDO_0005180
635,CCDC62,ENSG00000130783,Q6P9F0,uniprot_swissprot,0.2878359046510827,MONDO_0005180
636,ADORA3,ENSG00000282608,P0DMS8,uniprot_swissprot,0.2877076507649658,MONDO_0005180
637,GFI1B,ENSG00000165702,Q5VTD9,uniprot_swissprot,0.2873301854760702,MONDO_0005180
638,MEX3C,ENSG00000176624,Q5U5Q3,uniprot_swissprot,0.2866511417594504,MONDO_0005180
639,FAM47E,ENSG00000189157,Q6ZV65,uniprot_swissprot,0.2856085999541399,MONDO_0005180
640,CACNA1S,ENSG00000081248,Q13698,uniprot_swissprot,0.2853977766731864,MONDO_0005180
641,CACNA1F,ENSG00000102001,O60840,uniprot_swissprot,0.2853977766731864,MONDO_0005180
642,ERG,ENSG00000157554,P11308,uniprot_swissprot,0.2853974579708409,MONDO_0005180
643,CAB39L,ENSG00000102547,Q9H9S4,uniprot_swissprot,0.285181388499758,MONDO_0005180
644,RAB31,ENSG00000168461,Q13636,uniprot_swissprot,0.28499232987378637,MONDO_0005180
645,RYR2,ENSG00000198626,Q92736,uniprot_swissprot,0.28499232987378637,MONDO_0005180
646,FST,ENSG00000134363,P19883,uniprot_swissprot,0.2849922291770992,MONDO_0005180
647,CERKL,ENSG00000188452,Q49MI3,uniprot_swissprot,0.2849922291770992,MONDO_0005180
648,PRLR,ENSG00000113494,P16471,uniprot_swissprot,0.2849922291770992,MONDO_0005180
649,NDUFA10,ENSG00000130414,O95299,uniprot_swissprot,0.28446426362060134,MONDO_0005180
650,CNTN1,ENSG00000018236,Q12860,uniprot_swissprot,0.28423568108106273,MONDO_0005180
651,PTPRF,ENSG00000142949,P10586,uniprot_swissprot,0.2838674941383848,MONDO_0005180
652,ZNF800,ENSG00000048405,Q2TB10,uniprot_swissprot,0.283470201552012,MONDO_0005180
653,HOXB9,ENSG00000170689,P17482,uniprot_swissprot,0.283470201552012,MONDO_0005180
654,ADAMTS9,ENSG00000163638,Q9P2N4,uniprot_swissprot,0.2833060652870651,MONDO_0005180
655,CSAD,ENSG00000139631,Q9Y600,uniprot_swissprot,0.2832267317833898,MONDO_0005180
656,ACP5,ENSG00000102575,P13686,uniprot_swissprot,0.283226430794682,MONDO_0005180
657,ACVR2B,ENSG00000114739,Q13705,uniprot_swissprot,0.283226430794682,MONDO_0005180
658,UBA1,ENSG00000130985,P22314,uniprot_swissprot,0.2827539213298055,MONDO_0005180
659,SLC19A1,ENSG00000173638,P41440,uniprot_swissprot,0.28231485117644056,MONDO_0005180
660,FCGR2A,ENSG00000143226,P12318,uniprot_swissprot,0.2815898287132225,MONDO_0005180
661,ZIC3,ENSG00000156925,O60481,uniprot_swissprot,0.281548411489648,MONDO_0005180
662,E2F3,ENSG00000112242,O00716,uniprot_swissprot,0.281548411489648,MONDO_0005180
663,INPP4B,ENSG00000109452,O15327,uniprot_swissprot,0.28146522508293426,MONDO_0005180
664,CDKN2D,ENSG00000129355,P55273,uniprot_swissprot,0.27989687828634047,MONDO_0005180
665,ARPC2,ENSG00000163466,O15144,uniprot_swissprot,0.27970890978449287,MONDO_0005180
666,ZBTB37,ENSG00000185278,Q5TC79,uniprot_swissprot,0.2796320814056194,MONDO_0005180
667,PBX2,ENSG00000204304,P40425,uniprot_swissprot,0.2796320814056194,MONDO_0005180
668,HMMR,ENSG00000072571,O75330,uniprot_swissprot,0.2785110512006791,MONDO_0005180
669,IKZF2,ENSG00000030419,Q9UKS7,uniprot_swissprot,0.27809079357846855,MONDO_0005180
670,SULT1A2,ENSG00000197165,P50226,uniprot_swissprot,0.27795668141865204,MONDO_0005180
671,RSAD1,ENSG00000136444,Q9HA92,uniprot_swissprot,0.27795668141865204,MONDO_0005180
672,VAMP3,ENSG00000049245,Q15836,uniprot_swissprot,0.27795668141865204,MONDO_0005180
673,FOXM1,ENSG00000111206,Q08050,uniprot_swissprot,0.27683656239065296,MONDO_0005180
674,GLRX2,ENSG00000023572,Q9NS18,uniprot_swissprot,0.2767635142843039,MONDO_0005180
675,PTGDS,ENSG00000107317,P41222,uniprot_swissprot,0.27653182545454646,MONDO_0005180
676,PCBP2,ENSG00000197111,Q15366,uniprot_swissprot,0.2762092447887982,MONDO_0005180
677,TRIOBP,ENSG00000100106,Q9H2D6,uniprot_swissprot,0.2762092447887982,MONDO_0005180
678,KIF25,ENSG00000125337,Q9UIL4,uniprot_swissprot,0.2762092447887982,MONDO_0005180
679,DNAH6,ENSG00000115423,Q9C0G6,uniprot_swissprot,0.2762092447887982,MONDO_0005180
680,SLC16A7,ENSG00000118596,O60669,uniprot_swissprot,0.27620914450227685,MONDO_0005180
681,ZNF619,ENSG00000177873,Q8N2I2,uniprot_swissprot,0.27581580371035225,MONDO_0005180
682,LHX6,ENSG00000106852,Q9UPM6,uniprot_swissprot,0.27581580371035225,MONDO_0005180
683,ERBB2,ENSG00000141736,P04626,uniprot_swissprot,0.2756564277177688,MONDO_0005180
684,FOLR3,ENSG00000110203,P41439,uniprot_swissprot,0.27489801931102925,MONDO_0005180
685,STRADA,ENSG00000266173,Q7RTN6,uniprot_swissprot,0.2744665836367364,MONDO_0005180
686,AP1M2,ENSG00000129354,Q9Y6Q5,uniprot_swissprot,0.27446638737221274,MONDO_0005180
687,SEC24C,ENSG00000176986,P53992,uniprot_swissprot,0.27446638737221274,MONDO_0005180
688,RGPD8,ENSG00000169629,O14715,uniprot_swissprot,0.27446638737221274,MONDO_0005180
689,PLK3,ENSG00000173846,Q9H4B4,uniprot_swissprot,0.2744662892401309,MONDO_0005180
690,PTPN18,ENSG00000072135,Q99952,uniprot_swissprot,0.2744662892401309,MONDO_0005180
691,PKN3,ENSG00000160447,Q6P5Z2,uniprot_swissprot,0.2744662892401309,MONDO_0005180
692,IARS2,ENSG00000067704,Q9NSE4,uniprot_swissprot,0.2744662892401309,MONDO_0005180
693,KIN,ENSG00000151657,O60870,uniprot_swissprot,0.2739158549279364,MONDO_0005180
694,IRF2,ENSG00000168310,P14316,uniprot_swissprot,0.2739158549279364,MONDO_0005180
695,BCAR3,ENSG00000137936,O75815,uniprot_swissprot,0.2727281167041603,MONDO_0005180
696,FOXRED2,ENSG00000100350,Q8IWF2,uniprot_swissprot,0.2727281167041603,MONDO_0005180
697,JAK2,ENSG00000096968,O60674,uniprot_swissprot,0.27271963970641444,MONDO_0005180
698,DYRK1A,ENSG00000157540,Q13627,uniprot_swissprot,0.272313342372253,MONDO_0005180
699,SIX6,ENSG00000184302,O95475,uniprot_swissprot,0.2720213544999954,MONDO_0005180
700,UQCRQ,ENSG00000164405,O14949,uniprot_swissprot,0.2719185685495513,MONDO_0005180
701,MKNK2,ENSG00000099875,Q9HBH9,uniprot_swissprot,0.27131158979546727,MONDO_0005180
702,HOMEZ,ENSG00000290292,Q8IX15,uniprot_swissprot,0.2710762751517147,MONDO_0005180
703,COL3A1,ENSG00000168542,P02461,uniprot_swissprot,0.2710172409919174,MONDO_0005180
704,AP4S1,ENSG00000100478,Q9Y587,uniprot_swissprot,0.270994426259311,MONDO_0005180
705,SPTSSB,ENSG00000196542,Q8NFR3,uniprot_swissprot,0.27075247357742477,MONDO_0005180
706,ZHX1,ENSG00000165156,Q9UKY1,uniprot_swissprot,0.2701323075508159,MONDO_0005180
707,PPP1R3B,ENSG00000173281,Q86XI6,uniprot_swissprot,0.26926521874428766,MONDO_0005180
708,CMPK1,ENSG00000162368,P30085,uniprot_swissprot,0.26926521874428766,MONDO_0005180
709,RBMS3,ENSG00000144642,Q6XE24,uniprot_swissprot,0.26905990026045135,MONDO_0005180
710,MRPL10,ENSG00000159111,Q7Z7H8,uniprot_swissprot,0.26754078386931723,MONDO_0005180
711,GLYATL3,ENSG00000203972,Q5SZD4,uniprot_swissprot,0.26754078386931723,MONDO_0005180
712,UQCC2,ENSG00000137288,Q9BRT2,uniprot_swissprot,0.26754078386931723,MONDO_0005180
713,AUH,ENSG00000148090,Q13825,uniprot_swissprot,0.26754078386931723,MONDO_0005180
714,NUP188,ENSG00000095319,Q5SRE5,uniprot_swissprot,0.26754078386931723,MONDO_0005180
715,RAB26,ENSG00000167964,Q9ULW5,uniprot_swissprot,0.26754078386931723,MONDO_0005180
716,RHOV,ENSG00000104140,Q96L33,uniprot_swissprot,0.26754078386931723,MONDO_0005180
717,STK38L,ENSG00000211455,Q9Y2H1,uniprot_swissprot,0.26754068484874244,MONDO_0005180
718,BMPR1B,ENSG00000138696,O00238,uniprot_swissprot,0.26754068484874244,MONDO_0005180
719,STK25,ENSG00000115694,O00506,uniprot_swissprot,0.2666450335706547,MONDO_0005180
720,ZNF615,ENSG00000197619,Q8N8J6,uniprot_swissprot,0.2663705572602598,MONDO_0005180
721,TFDP1,ENSG00000198176,Q14186,uniprot_swissprot,0.2663705572602598,MONDO_0005180
722,PHOX2A,ENSG00000165462,O14813,uniprot_swissprot,0.26615267937402615,MONDO_0005180
723,TRIM33,ENSG00000197323,Q9UPN9,uniprot_swissprot,0.2658207312208901,MONDO_0005180
724,PHTF2,ENSG00000006576,Q8N3S3,uniprot_swissprot,0.2658148038848588,MONDO_0005180
725,SPPL2C,ENSG00000185294,Q8IUH8,uniprot_swissprot,0.2656467201642504,MONDO_0005180
726,KCNIP3,ENSG00000115041,Q9Y2W7,uniprot_swissprot,0.2646988392243629,MONDO_0005180
727,ZNF837,ENSG00000152475,Q96EG3,uniprot_swissprot,0.2644978510178908,MONDO_0005180
728,DBF4,ENSG00000006634,Q9UBU7,uniprot_swissprot,0.2641056307327787,MONDO_0005180
729,APBB3,ENSG00000113108,O95704,uniprot_swissprot,0.26410544098981104,MONDO_0005180
730,SLCO2A1,ENSG00000174640,Q92959,uniprot_swissprot,0.26410544098981104,MONDO_0005180
731,PTCD1,ENSG00000106246,O75127,uniprot_swissprot,0.26410544098981104,MONDO_0005180
732,SLC12A2,ENSG00000064651,P55011,uniprot_swissprot,0.2641053504308255,MONDO_0005180
733,BAG3,ENSG00000151929,O95817,uniprot_swissprot,0.26328939771444504,MONDO_0005180
734,ATP8B2,ENSG00000143515,P98198,uniprot_swissprot,0.2627642132257844,MONDO_0005180
735,OPRK1,ENSG00000082556,P41145,uniprot_swissprot,0.26246041695077776,MONDO_0005180
736,ACSL1,ENSG00000151726,P33121,uniprot_swissprot,0.2623948191120044,MONDO_0005180
737,TRMT61B,ENSG00000171103,Q9BVS5,uniprot_swissprot,0.2623946333710997,MONDO_0005180
738,SYNE2,ENSG00000054654,Q8WXH0,uniprot_swissprot,0.2623946333710997,MONDO_0005180
739,ATL2,ENSG00000119787,Q8NHH9,uniprot_swissprot,0.2623946333710997,MONDO_0005180
740,MTM1,ENSG00000171100,Q13496,uniprot_swissprot,0.26239453627943427,MONDO_0005180
741,ZBTB40,ENSG00000184677,Q9NUA8,uniprot_swissprot,0.26076876040192937,MONDO_0005180
742,SCYL3,ENSG00000000457,Q8IZE3,uniprot_swissprot,0.26068857710573295,MONDO_0005180
743,LRAT,ENSG00000121207,O95237,uniprot_swissprot,0.26068857710573295,MONDO_0005180
744,CPSF1,ENSG00000071894,Q10570,uniprot_swissprot,0.26068839113954934,MONDO_0005180
745,ARPC3,ENSG00000111229,O15145,uniprot_swissprot,0.2606883002229053,MONDO_0005180
746,NTS,ENSG00000133636,P30990,uniprot_swissprot,0.2603178875655913,MONDO_0005180
747,AAK1,ENSG00000115977,Q2M2I8,uniprot_swissprot,0.2599997911870022,MONDO_0005180
748,PPP2CA,ENSG00000113575,P67775,uniprot_swissprot,0.2599105787165242,MONDO_0005180
749,GKAP1,ENSG00000165113,Q5VSY0,uniprot_swissprot,0.2589869041993594,MONDO_0005180
750,MRPS7,ENSG00000125445,Q9Y2R9,uniprot_swissprot,0.2589867180889744,MONDO_0005180
751,KLF17,ENSG00000171872,Q5JT82,uniprot_swissprot,0.2589123732016681,MONDO_0005180
752,OPRD1,ENSG00000116329,P41143,uniprot_swissprot,0.25870589827929125,MONDO_0005180
753,GBA2,ENSG00000070610,Q9HCG7,uniprot_swissprot,0.258000542231567,MONDO_0005180
754,SCARB2,ENSG00000138760,Q14108,uniprot_swissprot,0.2579966769956928,MONDO_0005180
755,AKT1,ENSG00000142208,P31749,uniprot_swissprot,0.257729964860552,MONDO_0005180
756,MICU3,ENSG00000155970,Q86XE3,uniprot_swissprot,0.2577260247121729,MONDO_0005180
757,PGAM2,ENSG00000164708,P15259,uniprot_swissprot,0.2572897965327054,MONDO_0005180
758,MAP3K8,ENSG00000107968,P41279,uniprot_swissprot,0.25728952320878146,MONDO_0005180
759,GATAD2A,ENSG00000167491,Q86YP4,uniprot_swissprot,0.25706141662306425,MONDO_0005180
760,ZNF227,ENSG00000131115,Q86WZ6,uniprot_swissprot,0.25706141662306425,MONDO_0005180
761,TUBB,ENSG00000196230,P07437,uniprot_swissprot,0.25652093313801977,MONDO_0005180
762,MMP26,ENSG00000167346,Q9NRE1,uniprot_swissprot,0.25559725499974106,MONDO_0005180
763,CDC42EP1,ENSG00000128283,Q00587,uniprot_swissprot,0.2555970727078347,MONDO_0005180
764,PPP2R5E,ENSG00000154001,Q16537,uniprot_swissprot,0.25559698350130805,MONDO_0005180
765,LRRTM4,ENSG00000176204,Q86VH4,uniprot_swissprot,0.255299533624665,MONDO_0005180
766,TBX22,ENSG00000122145,Q9Y458,uniprot_swissprot,0.25521589597352484,MONDO_0005180
767,STK11IP,ENSG00000144589,Q8N1F8,uniprot_swissprot,0.25427885701780895,MONDO_0005180
768,CYTH1,ENSG00000108669,Q15438,uniprot_swissprot,0.25407357834780137,MONDO_0005180
769,CACNB1,ENSG00000067191,Q02641,uniprot_swissprot,0.2539092771631242,MONDO_0005180
770,FARS2,ENSG00000145982,O95363,uniprot_swissprot,0.2539092771631242,MONDO_0005180
771,DNAI2,ENSG00000171595,Q9GZS0,uniprot_swissprot,0.2539090948675231,MONDO_0005180
772,PEX13,ENSG00000162928,Q92968,uniprot_swissprot,0.2539090948675231,MONDO_0005180
773,MPV17L2,ENSG00000254858,Q567V2,uniprot_swissprot,0.2539090948675231,MONDO_0005180
774,MCCC2,ENSG00000131844,Q9HCC0,uniprot_swissprot,0.25390900371987785,MONDO_0005180
775,AGTR1,ENSG00000144891,P30556,uniprot_swissprot,0.25371567916584775,MONDO_0005180
776,TPM1,ENSG00000140416,P09493,uniprot_swissprot,0.25271313233002135,MONDO_0005180
777,YWHAB,ENSG00000166913,P31946,uniprot_swissprot,0.2522256790743779,MONDO_0005180
778,TSGA10,ENSG00000135951,Q9BZW7,uniprot_swissprot,0.2522256790743779,MONDO_0005180
779,COPG2,ENSG00000158623,Q9UBF2,uniprot_swissprot,0.2522256790743779,MONDO_0005180
780,MAN1A1,ENSG00000111885,P33908,uniprot_swissprot,0.2522255860997763,MONDO_0005180
781,IKBKB,ENSG00000104365,O14920,uniprot_swissprot,0.2512995876679358,MONDO_0005180
782,CRHR1,ENSG00000120088,P34998,uniprot_swissprot,0.25084345987590795,MONDO_0005180
783,UTP15,ENSG00000164338,Q8TED0,uniprot_swissprot,0.2506151491174761,MONDO_0005180
784,L3MBTL4,ENSG00000154655,Q8NA19,uniprot_swissprot,0.24971189565919305,MONDO_0005180
785,SLC39A7,ENSG00000112473,Q92504,uniprot_swissprot,0.24887251561546536,MONDO_0005180
786,ZFP42,ENSG00000179059,Q96MM3,uniprot_swissprot,0.24788807437237284,MONDO_0005180
787,ZNF114,ENSG00000178150,Q8NC26,uniprot_swissprot,0.24788807437237284,MONDO_0005180
788,CRAT,ENSG00000095321,P43155,uniprot_swissprot,0.24720268068480158,MONDO_0005180
789,PRKCE,ENSG00000171132,Q02156,uniprot_swissprot,0.2460918558424004,MONDO_0005180
790,RIPK4,ENSG00000183421,P57078,uniprot_swissprot,0.24553774952512106,MONDO_0005180
791,PRPS1L1,ENSG00000229937,P21108,uniprot_swissprot,0.24553748606037334,MONDO_0005180
792,SEPSECS,ENSG00000109618,Q9HD40,uniprot_swissprot,0.24553748606037334,MONDO_0005180
793,GRK6,ENSG00000198055,P43250,uniprot_swissprot,0.24468837012248584,MONDO_0005180
794,FFAR1,ENSG00000126266,O14842,uniprot_swissprot,0.2444312137688576,MONDO_0005180
795,NR2C1,ENSG00000120798,P13056,uniprot_swissprot,0.2442566900847783,MONDO_0005180
796,PPFIBP1,ENSG00000110841,Q86W92,uniprot_swissprot,0.2440516916822349,MONDO_0005180
797,KPNA3,ENSG00000102753,O00505,uniprot_swissprot,0.24387693112692202,MONDO_0005180
798,AGXT2,ENSG00000113492,Q9BYV1,uniprot_swissprot,0.24387684398683057,MONDO_0005180
799,MTX1,ENSG00000173171,Q13505,uniprot_swissprot,0.24323717956308075,MONDO_0005180
800,PBX1,ENSG00000185630,P40424,uniprot_swissprot,0.24280413238811244,MONDO_0005180
801,NDUFA11,ENSG00000174886,Q86Y39,uniprot_swissprot,0.24278258156216523,MONDO_0005180
802,CA4,ENSG00000167434,P22748,uniprot_swissprot,0.2427823399549249,MONDO_0005180
803,TKT,ENSG00000163931,P29401,uniprot_swissprot,0.24259041481738253,MONDO_0005180
804,SCNN1G,ENSG00000166828,P51170,uniprot_swissprot,0.2425465053211296,MONDO_0005180
805,UBP1,ENSG00000153560,Q9NZI7,uniprot_swissprot,0.24244912072931996,MONDO_0005180
806,SGK3,ENSG00000104205,Q96BR1,uniprot_swissprot,0.24222100896668167,MONDO_0005180
807,COPE,ENSG00000105669,O14579,uniprot_swissprot,0.24222083496269783,MONDO_0005180
808,F5,ENSG00000198734,P12259,uniprot_swissprot,0.24222074960239087,MONDO_0005180
809,ZNF84,ENSG00000198040,P51523,uniprot_swissprot,0.24171174865443645,MONDO_0005180
810,GCK,ENSG00000106633,P35557,uniprot_swissprot,0.24112357181593913,MONDO_0005180
811,NMT2,ENSG00000152465,O60551,uniprot_swissprot,0.2405694593314554,MONDO_0005180
812,WDR20,ENSG00000140153,Q8TBZ3,uniprot_swissprot,0.24056928887174076,MONDO_0005180
813,NUP155,ENSG00000113569,O75694,uniprot_swissprot,0.24056928887174076,MONDO_0005180
814,PTGR1,ENSG00000106853,Q14914,uniprot_swissprot,0.2405692020339121,MONDO_0005180
815,GLT6D1,ENSG00000204007,Q7Z4J2,uniprot_swissprot,0.2405692020339121,MONDO_0005180
816,SLC18B1,ENSG00000146409,Q6NT16,uniprot_swissprot,0.24032701706579954,MONDO_0005180
817,SV2C,ENSG00000122012,Q496J9,uniprot_swissprot,0.24017750965287965,MONDO_0005180
818,NCK2,ENSG00000071051,O43639,uniprot_swissprot,0.2372798231246851,MONDO_0005180
819,C4BPA,ENSG00000123838,P04003,uniprot_swissprot,0.2372798231246851,MONDO_0005180
820,TPTE,ENSG00000274391,P56180,uniprot_swissprot,0.23727973668720165,MONDO_0005180
821,ZNF277,ENSG00000198839,Q9NRM2,uniprot_swissprot,0.23607944776822928,MONDO_0005180
822,DDX19A,ENSG00000168872,Q9NUU7,uniprot_swissprot,0.23564190414753164,MONDO_0005180
823,TMEM230,ENSG00000089063,Q96A57,uniprot_swissprot,0.23530393895970816,MONDO_0005180
824,MBD2,ENSG00000134046,Q9UBB5,uniprot_swissprot,0.23527293104912392,MONDO_0005180
825,ERCC8,ENSG00000049167,Q13216,uniprot_swissprot,0.23479312392771887,MONDO_0005180
826,SSB,ENSG00000138385,P05455,uniprot_swissprot,0.2343780176394281,MONDO_0005180
827,CYRIB,ENSG00000153310,Q9NUQ9,uniprot_swissprot,0.23425829306970877,MONDO_0005180
828,SOX9,ENSG00000125398,P48436,uniprot_swissprot,0.23402198992461476,MONDO_0005180
829,PPP2R5C,ENSG00000078304,Q13362,uniprot_swissprot,0.23400868970358898,MONDO_0005180
830,ATXN3,ENSG00000066427,P54252,uniprot_swissprot,0.23362174235678934,MONDO_0005180
831,DDR1,ENSG00000204580,Q08345,uniprot_swissprot,0.23361347650213343,MONDO_0005180
832,TBP,ENSG00000112592,P20226,uniprot_swissprot,0.23353963154640237,MONDO_0005180
833,ANKZF1,ENSG00000163516,Q9H8Y5,uniprot_swissprot,0.23349239030317587,MONDO_0005180
834,RIMS1,ENSG00000079841,Q86UR5,uniprot_swissprot,0.23345627303555289,MONDO_0005180
835,FDX1,ENSG00000137714,P10109,uniprot_swissprot,0.23330379249111413,MONDO_0005180
836,FERMT3,ENSG00000149781,Q86UX7,uniprot_swissprot,0.23237967731467554,MONDO_0005180
837,SVIL,ENSG00000197321,O95425,uniprot_swissprot,0.23237967731467554,MONDO_0005180
838,DYRK3,ENSG00000143479,O43781,uniprot_swissprot,0.2307555316921557,MONDO_0005180
839,CLNS1A,ENSG00000074201,P54105,uniprot_swissprot,0.23075536662322732,MONDO_0005180
840,DLG2,ENSG00000150672,Q15700,uniprot_swissprot,0.2305806365522409,MONDO_0005180
841,GATAD2B,ENSG00000143614,Q8WXI9,uniprot_swissprot,0.22994750451960463,MONDO_0005180
842,FGFR1,ENSG00000077782,P11362,uniprot_swissprot,0.2296988698716815,MONDO_0005180
843,ADH1C,ENSG00000248144,P00326,uniprot_swissprot,0.22947829143797607,MONDO_0005180
844,SSX2IP,ENSG00000117155,Q9Y2D8,uniprot_swissprot,0.2291355878968861,MONDO_0005180
845,EFHD1,ENSG00000115468,Q9BUP0,uniprot_swissprot,0.2291355878968861,MONDO_0005180
846,LETM2,ENSG00000165046,Q2VYF4,uniprot_swissprot,0.2291355878968861,MONDO_0005180
847,TMED4,ENSG00000158604,Q7Z7H5,uniprot_swissprot,0.2291355878968861,MONDO_0005180
848,HMGCS1,ENSG00000112972,Q01581,uniprot_swissprot,0.22752050461152742,MONDO_0005180
849,MAP7,ENSG00000135525,Q14244,uniprot_swissprot,0.22752034059708962,MONDO_0005180
850,KLHL7,ENSG00000122550,Q8IXQ5,uniprot_swissprot,0.2268786188604198,MONDO_0005180
851,INTS2,ENSG00000108506,Q9H0H0,uniprot_swissprot,0.22664828594951647,MONDO_0005180
852,FRMD4A,ENSG00000151474,Q9P2Q2,uniprot_swissprot,0.22590962171772624,MONDO_0005180
853,GTPBP2,ENSG00000172432,Q9BX10,uniprot_swissprot,0.22590962171772624,MONDO_0005180
854,STBD1,ENSG00000118804,O95210,uniprot_swissprot,0.22471310998594135,MONDO_0005180
855,DDT,ENSG00000099977,P30046,uniprot_swissprot,0.22430342863174393,MONDO_0005180
856,LPAR2,ENSG00000064547,Q9HBW0,uniprot_swissprot,0.22430342863174393,MONDO_0005180
857,BBS1,ENSG00000174483,Q8NFJ9,uniprot_swissprot,0.22430342863174393,MONDO_0005180
858,CLEC3B,ENSG00000163815,P05452,uniprot_swissprot,0.2236909731697131,MONDO_0005180
859,MAP3K7,ENSG00000135341,O43318,uniprot_swissprot,0.22270191864220948,MONDO_0005180
860,SLC2A4,ENSG00000181856,P14672,uniprot_swissprot,0.22270175903720313,MONDO_0005180
861,NIT1,ENSG00000158793,Q86X76,uniprot_swissprot,0.22270175903720313,MONDO_0005180
862,PPM1D,ENSG00000170836,O15297,uniprot_swissprot,0.2227016766605498,MONDO_0005180
